seqnames	start	end	methylomeA_rep1	methylomeB_rep1	methylomeC_rep1	methylomeD_rep1
1	90001	90200	1	1	1	0
1	90051	90250	1	1	1	0
1	90101	90300	1	1	1	0
1	90151	90350	0	1	1	0
1	90201	90400	0	0	1	0
1	90251	90450	0	0	1	0
1	90301	90500	0	0	1	0
1	90351	90550	0	0	0	0
1	90401	90600	0	0	0	0
1	90451	90650	0	0	0	0
1	90501	90700	0	0	0	0
1	90551	90750	0	0	0	0
1	90601	90800	0	0	0	0
1	90651	90850	0	0	0	0
1	90701	90900	0	0	0	0
1	90751	90950	0	0	1	1
1	90801	91000	0	0	1	1
1	90851	91050	0	0	1	1
1	90901	91100	0	0	1	1
1	90951	91150	0	0	0	1
1	91001	91200	1	0	0	1
1	91051	91250	1	1	0	1
1	91101	91300	1	1	0	1
1	91151	91350	1	1	0	1
1	91201	91400	0	1	1	1
1	91251	91450	0	1	1	1
1	91301	91500	0	1	1	1
1	91351	91550	0	1	1	1
1	91401	91600	0	0	0	0
1	91451	91650	1	0	0	1
1	91501	91700	1	0	0	1
1	91551	91750	1	0	0	1
1	91601	91800	1	0	0	1
1	91651	91850	0	1	0	0
1	91701	91900	0	1	1	0
1	91751	91950	0	1	1	1
1	91801	92000	0	1	1	1
1	91851	92050	0	1	1	1
1	91901	92100	0	1	1	1
1	91951	92150	0	1	1	0
1	92001	92200	1	1	0	1
1	92051	92250	1	0	0	1
1	92101	92300	1	0	0	1
1	92151	92350	1	0	0	1
1	92201	92400	0	0	0	0
1	92251	92450	0	0	0	0
1	92301	92500	0	0	1	0
1	92351	92550	0	0	1	0
1	92401	92600	0	0	1	0
1	92451	92650	0	0	1	0
1	92501	92700	0	0	1	0
1	92551	92750	0	0	1	0
1	92601	92800	0	0	1	0
1	92651	92850	1	0	1	0
1	92701	92900	1	1	1	0
1	92751	92950	1	1	1	0
1	92801	93000	1	1	1	0
1	92851	93050	1	1	1	0
1	92951	93150	0	0	0	1
1	93001	93200	0	0	0	1
1	93051	93250	0	0	0	1
1	93101	93300	0	0	0	1
1	93151	93350	0	0	0	1
1	93201	93400	0	0	0	1
1	93251	93450	0	0	0	1
1	93301	93500	0	0	0	1
1	93351	93550	0	0	0	0
1	93401	93600	0	0	0	0
1	93451	93650	0	0	0	0
1	93501	93700	0	0	0	0
1	93551	93750	0	0	0	0
1	93601	93800	0	0	1	1
1	93651	93850	0	0	1	1
1	93701	93900	0	0	1	1
1	93751	93950	0	0	1	1
1	93801	94000	0	0	0	1
1	93851	94050	1	0	0	0
1	93901	94100	1	0	0	0
1	93951	94150	1	0	0	0
1	94001	94200	0	0	1	0
1	94051	94250	0	0	1	0
1	94101	94300	0	0	1	0
1	94151	94350	0	0	1	0
1	94201	94400	0	0	1	0
1	94251	94450	0	1	1	1
1	94301	94500	0	1	0	1
1	94351	94550	0	1	0	1
1	94401	94600	0	1	0	1
1	94451	94650	1	1	0	0
1	94501	94700	1	1	1	0
1	94551	94750	1	1	0	0
1	94601	94800	1	1	0	0
1	94651	94850	0	0	0	0
1	94701	94900	0	0	0	0
1	94751	94950	0	0	1	0
1	94801	95000	0	1	0	1
1	94851	95050	0	1	1	1
1	94901	95100	0	1	1	1
1	94951	95150	0	1	1	1
1	95001	95200	0	1	1	1
1	95051	95250	1	1	1	1
1	95101	95300	1	0	0	0
1	95151	95350	1	0	0	0
1	95201	95400	1	0	0	0
1	95251	95450	1	0	0	0
1	95301	95500	1	0	0	1
1	95351	95550	1	0	0	1
1	95401	95600	0	0	0	0
1	95451	95650	0	0	0	0
1	95501	95700	0	0	0	0
1	95551	95750	0	1	0	1
1	95601	95800	0	1	0	1
1	95651	95850	0	1	0	1
1	95701	95900	1	1	0	1
1	95751	95950	1	1	0	1
1	95801	96000	1	1	0	0
1	95851	96050	1	1	0	0
1	95901	96100	1	1	1	0
1	95951	96150	1	1	1	0
1	96001	96200	1	1	1	0
1	96051	96250	1	1	1	0
1	96101	96300	0	0	0	0
1	96151	96350	0	0	0	0
1	96201	96400	0	0	0	0
1	96251	96450	0	0	0	0
1	96301	96500	0	0	0	0
1	96401	96600	0	1	0	0
1	96451	96650	0	1	0	0
1	96501	96700	1	1	0	1
1	96551	96750	1	1	0	1
1	96601	96800	1	1	1	1
1	96651	96850	1	1	1	1
1	96701	96900	1	1	0	0
1	96751	96950	1	1	0	0
1	96801	97000	1	1	0	0
1	96851	97050	1	1	0	0
1	96901	97100	1	0	0	1
1	96951	97150	1	0	0	0
1	97001	97200	1	0	0	0
1	97051	97250	1	0	0	0
1	97101	97300	1	0	0	0
1	97151	97350	1	0	0	0
1	97201	97400	1	1	1	1
1	97251	97450	0	1	1	1
1	97301	97500	1	1	1	1
1	97351	97550	1	1	1	1
1	97401	97600	1	1	1	1
1	97451	97650	1	1	1	1
1	97501	97700	0	0	0	0
1	97551	97750	0	1	1	0
1	97601	97800	0	1	1	0
1	97651	97850	0	1	1	0
1	97701	97900	0	1	1	0
1	97751	97950	0	0	1	0
1	97801	98000	0	0	1	1
1	97851	98050	1	0	1	1
1	97901	98100	1	0	1	1
1	97951	98150	1	0	1	1
1	98001	98200	1	0	1	1
1	98051	98250	0	0	0	0
1	98101	98300	1	0	0	0
1	98151	98350	0	0	0	1
1	98201	98400	0	0	0	1
1	98251	98450	0	0	0	1
1	98301	98500	0	1	0	1
1	98351	98550	1	1	0	0
1	98401	98600	1	1	0	1
1	98451	98650	1	1	0	1
1	98501	98700	0	0	0	1
1	98551	98750	0	0	0	1
1	98601	98800	0	1	0	1
1	98651	98850	0	1	0	1
1	98701	98900	0	1	0	1
1	98751	98950	1	1	0	1
1	98801	99000	1	1	0	1
1	98851	99050	1	1	0	1
1	98901	99100	1	1	0	1
1	98951	99150	0	1	1	1
1	99001	99200	1	1	1	1
1	99051	99250	1	1	1	1
1	99101	99300	0	1	1	1
1	99151	99350	0	1	0	0
1	99201	99400	0	1	0	0
1	99251	99450	0	1	0	0
1	99301	99500	0	1	0	0
1	99351	99550	0	1	0	0
1	99401	99600	0	1	0	0
1	99451	99650	0	1	1	0
1	99501	99700	0	1	1	0
1	99551	99750	0	1	1	1
1	99601	99800	0	1	0	1
1	99651	99850	0	0	0	1
1	99701	99900	1	0	0	1
1	99751	99950	1	0	1	0
1	99801	100000	1	0	1	1
1	99851	100050	1	0	1	1
1	99901	100100	1	0	1	1
1	99951	100150	1	0	0	1
1	100001	100200	1	0	0	0
1	100051	100250	1	1	1	0
1	100101	100300	0	1	1	1
1	100151	100350	0	1	1	1
1	100201	100400	0	1	1	1
1	100251	100450	0	1	0	1
1	100301	100500	0	1	0	0
1	100351	100550	0	1	0	0
1	100401	100600	0	1	0	1
1	100451	100650	0	1	0	1
1	100501	100700	0	0	0	1
1	100551	100750	1	0	0	1
1	100601	100800	1	0	1	0
1	100651	100850	1	1	1	1
1	100701	100900	1	1	1	1
1	100751	100950	0	1	1	1
1	100801	101000	0	1	1	0
1	100851	101050	0	1	1	0
1	100901	101100	0	1	1	0
1	100951	101150	0	1	1	0
1	101001	101200	1	1	1	0
1	101051	101250	1	0	1	0
1	101101	101300	0	0	1	0
1	101151	101350	0	0	1	0
1	101201	101400	0	0	1	0
1	101251	101450	0	0	1	0
1	101301	101500	0	0	1	0
1	101351	101550	0	0	1	0
1	101401	101600	0	0	1	0
1	101901	102100	1	1	1	0
1	101951	102150	0	0	0	0
1	102001	102200	0	0	0	0
1	102051	102250	0	0	0	0
1	102101	102300	1	0	0	0
1	102151	102350	1	0	0	0
1	102201	102400	1	0	1	1
1	102251	102450	1	0	1	1
1	102301	102500	0	0	1	1
1	102351	102550	0	1	1	1
1	102401	102600	0	1	0	0
1	102451	102650	0	1	1	0
1	102501	102700	1	1	1	0
1	102551	102750	1	1	1	0
1	102601	102800	1	1	1	1
1	102651	102850	1	1	1	1
1	102701	102900	1	1	1	1
1	102751	102950	1	1	1	1
1	102801	103000	1	1	1	0
1	102851	103050	1	1	1	0
1	102901	103100	1	1	1	0
1	102951	103150	0	0	0	0
1	103001	103200	1	1	1	1
1	103051	103250	1	1	1	1
1	103101	103300	1	1	1	1
1	103151	103350	1	1	1	1
1	103201	103400	1	0	1	1
1	103251	103450	1	0	1	1
1	103301	103500	1	0	1	1
1	103351	103550	0	0	0	1
1	103401	103600	0	0	0	1
1	103451	103650	0	0	0	1
1	103501	103700	1	1	0	1
1	103551	103750	1	1	1	1
1	103601	103800	1	1	1	1
1	103651	103850	1	1	1	1
1	103701	103900	0	1	1	1
1	103751	103950	1	1	1	1
1	103801	104000	1	1	1	1
1	103851	104050	1	1	1	1
1	103901	104100	1	1	1	1
1	103951	104150	1	0	1	1
1	104001	104200	1	0	0	1
1	104051	104250	1	0	0	1
1	104101	104300	1	0	0	1
1	104151	104350	1	1	0	1
1	104201	104400	1	1	0	0
1	104251	104450	1	1	0	0
1	104351	104550	1	0	0	0
1	104401	104600	1	1	1	0
1	104451	104650	1	1	1	0
1	104501	104700	1	1	1	0
1	104551	104750	1	1	1	1
1	104601	104800	1	1	1	0
1	104651	104850	1	1	1	0
1	104701	104900	1	1	1	0
1	104751	104950	0	1	1	0
1	104801	105000	0	1	1	0
1	104851	105050	0	1	0	0
1	104901	105100	0	1	0	1
1	104951	105150	0	1	0	1
1	105001	105200	0	1	0	1
1	105051	105250	0	1	0	1
1	105101	105300	0	0	0	0
1	105151	105350	1	0	0	0
1	105201	105400	1	0	1	0
1	105251	105450	1	0	1	0
1	105301	105500	1	1	0	0
1	105351	105550	1	1	0	0
1	105401	105600	1	1	0	0
1	105451	105650	1	1	0	0
1	105501	105700	0	1	0	1
1	105551	105750	1	0	0	0
1	105601	105800	1	1	0	0
1	105651	105850	1	1	0	0
1	105701	105900	1	1	1	1
1	105751	105950	1	1	1	1
1	105801	106000	0	1	1	1
1	105851	106050	0	1	1	1
1	105901	106100	0	1	0	0
1	105951	106150	0	0	0	0
1	106001	106200	0	0	0	0
1	106051	106250	0	0	0	0
1	106101	106300	0	0	1	1
1	106151	106350	0	1	1	1
1	106201	106400	0	1	1	1
1	106251	106450	0	1	1	1
1	106401	106600	0	0	0	0
1	106451	106650	0	0	0	0
1	106501	106700	0	1	1	0
1	106551	106750	0	1	1	0
1	106601	106800	0	1	1	0
1	106651	106850	0	1	1	1
1	106701	106900	1	0	0	1
1	106751	106950	1	0	1	1
1	106801	107000	1	0	1	1
1	106851	107050	1	0	1	1
1	106901	107100	1	0	1	1
1	106951	107150	1	0	1	1
1	107001	107200	1	0	1	1
1	107051	107250	1	0	1	1
1	107101	107300	0	0	1	0
1	107151	107350	0	1	1	0
1	107201	107400	0	1	0	0
1	107251	107450	0	1	0	1
1	107301	107500	0	1	1	0
1	107351	107550	0	0	0	1
1	107401	107600	0	0	0	1
1	107451	107650	0	0	0	0
1	107501	107700	0	0	0	0
1	107551	107750	0	1	0	1
1	107601	107800	1	1	1	1
1	107651	107850	1	1	1	1
1	107701	107900	1	1	1	1
1	107751	107950	1	1	1	0
1	107801	108000	1	0	1	0
1	107851	108050	1	0	1	0
1	107901	108100	1	0	0	0
1	107951	108150	1	1	0	0
1	108001	108200	1	1	1	0
1	108051	108250	0	0	1	0
1	108101	108300	0	0	1	1
1	108151	108350	0	1	1	1
1	108201	108400	0	1	1	1
1	108251	108450	1	1	1	1
1	108301	108500	1	1	1	0
1	108351	108550	1	0	0	0
1	108401	108600	1	0	0	0
1	108451	108650	1	0	1	0
1	108501	108700	1	0	1	0
1	108551	108750	1	0	1	0
1	108601	108800	1	0	1	0
1	108651	108850	0	0	0	0
1	108701	108900	0	0	0	0
1	108751	108950	1	1	1	1
1	108801	109000	1	1	1	1
1	108851	109050	1	1	1	1
1	108901	109100	1	1	1	1
1	108951	109150	0	1	1	0
1	109001	109200	0	1	1	0
1	109051	109250	0	1	1	0
1	109101	109300	0	1	1	0
1	109151	109350	0	1	0	0
1	109201	109400	0	0	0	0
1	109251	109450	0	0	0	0
1	109301	109500	0	0	1	0
1	109351	109550	0	0	1	0
1	109401	109600	0	0	1	0
1	109451	109650	1	0	1	1
1	109501	109700	1	0	1	0
1	109551	109750	1	0	1	0
1	109601	109800	1	0	1	0
1	109651	109850	1	0	1	0
1	109701	109900	0	0	1	1
1	109751	109950	0	0	1	1
1	109801	110000	0	0	1	1
1	109851	110050	0	0	1	0
1	109901	110100	0	0	0	0
1	109951	110150	1	0	1	1
1	110001	110200	1	0	1	0
1	110051	110250	1	0	1	0
1	110101	110300	1	0	1	0
1	110151	110350	0	0	1	0
1	110201	110400	1	0	1	0
1	110251	110450	1	0	1	0
1	110301	110500	0	1	1	0
1	110351	110550	0	0	0	0
1	110401	110600	0	1	0	0
1	110451	110650	0	1	0	0
1	110501	110700	1	1	1	0
1	110551	110750	1	1	1	0
1	110601	110800	1	1	1	0
1	110651	110850	1	0	0	0
1	110701	110900	0	1	1	0
1	110751	110950	0	1	1	0
1	110801	111000	0	1	1	1
1	110851	111050	1	1	1	0
1	110901	111100	1	1	1	0
1	110951	111150	1	1	1	0
1	111001	111200	1	1	1	0
1	111051	111250	0	1	0	1
1	111101	111300	1	1	1	1
1	111151	111350	1	1	1	1
1	111201	111400	1	1	1	1
1	111251	111450	1	1	1	1
1	111301	111500	0	1	0	1
1	111351	111550	0	0	0	0
1	111401	111600	0	0	0	0
1	111451	111650	0	0	0	0
1	111501	111700	0	0	0	0
1	111551	111750	0	0	0	1
1	111601	111800	0	0	0	1
1	111651	111850	1	0	0	1
1	111701	111900	1	0	0	1
1	111751	111950	0	0	0	1
1	111801	112000	0	1	0	0
1	111851	112050	0	1	1	0
1	111901	112100	0	0	1	0
1	111951	112150	1	0	1	0
1	112001	112200	1	0	1	0
1	112051	112250	1	0	0	1
1	112101	112300	0	0	0	1
1	112151	112350	1	0	0	1
1	112201	112400	1	0	0	1
1	112251	112450	1	0	0	0
1	112301	112500	1	0	0	0
1	112351	112550	1	0	1	1
1	112401	112600	1	0	1	1
1	112451	112650	1	0	1	1
1	112501	112700	1	0	1	1
1	112551	112750	0	0	0	0
1	112601	112800	1	0	1	1
1	112651	112850	1	1	1	1
1	112701	112900	1	1	1	1
1	112751	112950	1	1	1	1
1	112801	113000	1	0	1	1
1	112851	113050	1	1	1	1
1	112901	113100	1	1	1	1
1	112951	113150	1	1	1	1
1	113001	113200	1	1	1	1
1	113051	113250	1	1	1	0
1	113101	113300	1	1	0	1
1	113151	113350	1	0	0	0
1	113201	113400	1	0	1	1
1	113251	113450	1	0	1	1
1	113301	113500	1	0	1	1
1	113351	113550	1	1	1	1
1	113401	113600	1	1	1	1
1	113451	113650	1	1	1	1
1	113501	113700	1	0	1	1
1	113551	113750	1	0	1	0
1	113601	113800	1	0	0	1
1	113651	113850	1	0	1	1
1	113701	113900	1	0	0	1
1	113751	113950	1	0	0	1
1	113801	114000	1	0	0	1
1	113851	114050	1	0	0	1
1	113951	114150	0	0	0	0
1	114001	114200	0	1	0	1
1	114051	114250	0	1	1	1
1	114101	114300	0	1	1	1
1	114151	114350	1	1	1	1
1	114201	114400	1	1	1	1
1	114251	114450	1	1	1	1
1	114301	114500	1	1	1	1
1	114351	114550	0	0	0	0
1	114401	114600	1	0	0	0
1	114451	114650	1	0	0	0
1	114501	114700	0	0	0	1
1	114551	114750	0	0	1	1
1	114601	114800	1	0	1	1
1	114651	114850	1	0	1	1
1	114701	114900	1	0	1	1
1	114751	114950	1	1	0	1
1	114801	115000	1	1	0	1
1	114851	115050	1	0	0	1
1	114901	115100	1	1	1	0
1	114951	115150	1	1	1	0
1	115001	115200	0	1	1	1
1	115051	115250	0	1	1	0
1	115101	115300	0	0	1	0
1	115151	115350	0	0	1	1
1	115201	115400	0	0	1	0
1	115251	115450	0	1	1	0
1	115301	115500	0	1	1	0
1	115351	115550	0	1	1	0
1	115401	115600	0	1	1	0
1	115451	115650	0	1	1	0
1	115501	115700	0	1	1	0
1	115551	115750	1	1	1	0
1	115601	115800	1	1	1	0
1	115651	115850	1	1	1	0
1	115701	115900	1	1	1	0
1	115751	115950	0	1	0	1
1	115801	116000	0	1	0	1
1	115851	116050	0	1	0	1
1	115901	116100	0	1	1	1
1	115951	116150	0	1	1	0
1	116001	116200	1	1	1	0
1	116051	116250	1	1	1	0
1	116151	116350	0	0	0	0
1	116201	116400	1	1	0	0
1	116251	116450	1	1	0	1
1	116301	116500	1	1	1	1
1	116351	116550	1	1	1	1
1	116401	116600	1	0	1	1
1	116451	116650	1	0	1	1
1	116501	116700	1	1	0	1
1	116551	116750	1	1	0	0
1	116601	116800	1	1	0	0
1	116651	116850	0	1	0	0
1	116701	116900	0	0	0	0
1	116751	116950	0	0	1	0
1	116801	117000	0	1	1	0
1	116851	117050	0	1	1	0
1	116901	117100	1	1	1	0
1	116951	117150	1	1	1	0
1	117001	117200	1	0	1	0
1	117051	117250	1	1	1	1
1	117101	117300	1	1	1	0
1	117151	117350	1	1	1	1
1	117201	117400	1	1	1	1
1	117251	117450	1	1	1	1
1	117301	117500	1	1	1	1
1	117351	117550	1	1	1	0
1	117401	117600	1	1	1	1
1	117451	117650	1	1	1	0
1	117501	117700	1	1	1	1
1	117551	117750	1	1	1	1
1	117601	117800	1	1	1	1
1	117651	117850	0	1	1	1
1	117701	117900	0	1	1	1
1	117751	117950	1	1	1	1
1	117801	118000	1	0	1	1
1	117851	118050	1	0	1	1
1	117901	118100	1	0	1	1
1	117951	118150	1	0	1	1
1	118001	118200	1	0	1	1
1	118051	118250	1	1	0	0
1	118101	118300	1	1	1	1
1	118151	118350	1	1	1	0
1	118201	118400	1	1	1	0
1	118251	118450	1	1	1	1
1	118301	118500	1	1	0	1
1	118351	118550	1	1	0	1
1	118401	118600	1	1	0	1
1	118451	118650	1	1	0	1
1	118501	118700	1	1	1	1
1	118551	118750	0	1	1	0
1	118601	118800	0	1	1	0
1	118651	118850	0	0	1	0
1	118701	118900	1	1	1	0
1	118751	118950	1	1	0	0
1	118801	119000	0	1	0	1
1	118851	119050	0	1	0	1
1	118901	119100	0	1	0	1
1	118951	119150	0	1	0	1
1	119001	119200	0	1	0	0
1	119051	119250	0	1	0	0
1	119101	119300	0	1	0	0
1	119151	119350	0	1	0	1
1	119201	119400	0	1	0	1
1	119251	119450	0	0	0	1
1	119301	119500	1	1	1	1
1	119351	119550	1	1	1	1
1	119401	119600	0	1	1	1
1	119451	119650	0	1	1	1
1	119501	119700	0	1	1	0
1	119551	119750	0	0	1	0
1	119601	119800	0	0	1	0
1	119651	119850	0	1	1	0
1	119701	119900	0	1	0	0
1	119751	119950	1	1	0	0
1	119801	120000	1	1	0	0
1	119851	120050	1	0	0	0
1	119901	120100	1	0	0	1
1	119951	120150	0	0	0	1
1	120001	120200	0	1	0	1
1	120051	120250	0	1	0	1
1	120101	120300	0	1	0	1
1	120151	120350	0	1	0	1
1	120201	120400	1	1	1	1
1	120251	120450	1	1	1	1
1	120301	120500	1	1	1	1
1	120351	120550	1	1	0	1
1	120401	120600	1	1	0	1
1	120451	120650	1	1	0	0
1	120501	120700	0	1	0	0
1	120551	120750	0	1	1	0
1	120601	120800	0	0	1	0
1	120651	120850	0	0	1	0
1	120701	120900	0	0	1	0
1	120751	120950	0	1	1	1
1	120801	121000	0	1	1	1
1	120851	121050	0	1	1	0
1	120901	121100	0	1	1	0
1	120951	121150	0	0	1	1
1	121001	121200	0	0	1	1
1	121051	121250	0	0	1	1
1	121101	121300	0	0	1	1
1	121151	121350	0	0	0	0
1	121201	121400	0	0	0	0
1	121251	121450	0	0	1	0
1	121301	121500	0	0	1	0
1	121351	121550	0	0	1	0
1	121401	121600	0	0	0	0
1	121451	121650	0	0	0	0
1	121501	121700	0	0	0	1
1	121551	121750	0	0	0	1
1	121601	121800	0	1	0	0
1	121651	121850	0	1	0	0
1	121701	121900	0	1	0	0
1	121751	121950	0	1	0	0
1	121801	122000	0	1	0	1
1	121851	122050	0	1	0	1
1	121901	122100	0	1	1	1
1	121951	122150	0	1	1	1
1	122001	122200	0	1	1	1
1	122051	122250	0	1	1	1
1	122101	122300	0	1	1	1
1	122151	122350	1	0	1	1
1	122201	122400	1	0	1	0
1	122251	122450	1	0	1	0
1	122301	122500	0	0	1	1
1	122351	122550	0	0	1	1
1	122401	122600	0	1	1	1
1	122451	122650	0	1	0	1
1	122501	122700	0	1	0	1
1	122551	122750	1	1	0	1
1	122601	122800	1	0	0	0
1	122651	122850	0	0	0	0
1	122701	122900	0	0	0	0
1	122751	122950	0	0	1	0
1	122801	123000	1	0	1	0
1	122851	123050	1	0	1	0
1	122901	123100	1	1	1	0
1	122951	123150	1	1	1	1
1	123001	123200	1	1	1	1
1	123051	123250	1	1	1	1
1	123101	123300	1	0	1	1
1	123151	123350	1	0	1	1
1	123201	123400	1	0	1	1
1	123251	123450	1	1	1	1
1	123301	123500	1	1	0	1
1	123351	123550	1	1	0	1
1	123401	123600	1	1	0	1
1	123451	123650	0	0	0	0
1	123501	123700	0	1	0	1
1	123551	123750	0	1	0	1
1	123601	123800	0	1	0	1
1	123651	123850	0	0	1	1
1	123701	123900	0	0	1	0
1	123751	123950	0	0	1	0
1	123801	124000	0	0	1	0
1	123851	124050	0	0	1	0
1	123901	124100	0	0	1	0
1	123951	124150	0	0	1	0
1	124001	124200	0	1	1	0
1	124051	124250	1	1	0	1
1	124101	124300	1	1	0	1
1	124151	124350	1	1	0	1
1	124201	124400	1	1	0	1
1	124251	124450	1	1	0	1
1	124301	124500	1	1	0	1
1	124351	124550	1	1	0	1
1	124401	124600	0	1	0	1
1	124451	124650	0	1	0	1
1	124601	124800	0	0	0	1
1	124651	124850	0	0	0	1
1	124701	124900	0	0	1	1
1	124751	124950	0	0	1	1
1	124801	125000	0	0	1	0
1	124851	125050	0	0	1	0
1	124901	125100	0	0	0	0
1	124951	125150	0	0	0	0
1	125001	125200	0	0	0	0
1	125051	125250	0	0	0	0
1	125101	125300	0	0	0	0
1	125151	125350	0	0	1	0
1	125201	125400	0	0	1	0
1	125251	125450	0	0	1	1
1	125301	125500	0	0	1	1
1	125351	125550	0	0	1	1
1	125401	125600	1	0	1	1
1	125451	125650	1	0	0	1
1	125501	125700	1	0	0	1
1	125551	125750	1	0	0	1
1	125601	125800	0	0	1	1
1	125651	125850	0	0	1	0
1	125701	125900	1	0	1	0
1	125751	125950	1	0	1	0
1	125801	126000	1	1	1	0
1	125851	126050	1	1	1	0
1	125901	126100	1	1	1	0
1	125951	126150	1	1	1	1
1	126001	126200	1	1	0	1
1	126051	126250	1	1	1	1
1	126101	126300	1	1	1	1
1	126151	126350	0	1	1	1
1	126201	126400	0	1	1	1
1	126251	126450	0	1	1	1
1	126301	126500	0	1	1	1
1	126351	126550	1	0	1	1
1	126401	126600	1	0	0	1
1	126451	126650	1	1	0	1
1	126501	126700	1	1	0	1
1	126551	126750	0	1	0	0
1	126601	126800	0	1	0	0
1	126651	126850	0	0	0	0
1	126701	126900	0	0	0	0
1	126751	126950	0	0	0	0
1	126801	127000	0	0	0	0
1	126851	127050	1	0	0	0
1	126901	127100	1	0	0	0
1	126951	127150	1	0	0	0
1	127001	127200	1	0	1	1
1	127051	127250	1	0	1	1
1	127101	127300	1	0	1	1
1	127151	127350	0	0	1	1
1	127201	127400	0	0	1	0
1	127251	127450	0	0	1	1
1	127301	127500	0	1	1	1
1	127351	127550	1	0	0	1
1	127401	127600	1	0	0	1
1	127451	127650	0	1	0	0
1	127501	127700	0	1	0	0
1	127551	127750	0	1	0	0
1	127601	127800	0	1	0	0
1	127651	127850	1	0	0	0
1	127701	127900	1	0	0	0
1	127751	127950	1	1	0	1
1	127801	128000	1	1	1	1
1	127851	128050	1	1	1	1
1	127901	128100	1	1	1	1
1	127951	128150	0	0	0	1
1	128001	128200	0	0	1	1
1	128051	128250	0	0	1	1
1	128101	128300	0	0	1	1
1	128151	128350	1	0	1	0
1	128201	128400	1	0	1	0
1	128251	128450	1	1	1	1
1	128301	128500	1	1	1	1
1	128351	128550	1	1	1	1
1	128401	128600	1	1	1	1
1	128451	128650	1	1	0	1
1	128501	128700	0	0	0	1
1	128551	128750	0	0	0	0
1	128701	128900	0	1	0	0
1	128751	128950	0	1	0	0
1	128801	129000	1	0	0	1
1	128851	129050	1	0	1	1
1	128901	129100	1	0	1	1
1	128951	129150	1	0	1	1
1	129001	129200	1	0	1	1
1	129051	129250	0	1	0	0
1	129101	129300	0	1	0	1
1	129151	129350	0	1	0	1
1	129201	129400	0	1	0	1
1	129251	129450	0	1	0	1
1	129301	129500	0	0	0	1
1	129351	129550	0	1	1	1
1	129401	129600	0	1	1	1
1	129451	129650	0	1	1	1
1	129501	129700	0	1	1	1
1	129551	129750	0	0	0	0
1	129601	129800	1	0	0	1
1	129651	129850	1	0	0	1
1	129701	129900	1	0	0	1
1	129751	129950	1	0	0	1
1	129801	130000	0	1	0	0
1	129851	130050	1	1	0	0
1	129901	130100	1	1	1	0
1	129951	130150	1	0	1	0
1	130001	130200	1	0	1	0
1	130051	130250	0	0	1	0
1	130101	130300	0	1	1	1
1	130151	130350	0	1	1	1
1	130201	130400	0	1	1	1
1	130251	130450	0	1	1	1
1	130301	130500	0	0	1	0
1	130351	130550	0	0	1	0
1	130401	130600	0	0	1	0
1	130451	130650	0	1	1	0
1	130501	130700	1	1	1	1
1	130551	130750	1	1	1	1
1	130601	130800	0	1	1	1
1	130651	130850	0	0	1	1
1	130701	130900	0	0	1	1
1	130751	130950	0	1	1	1
1	130801	131000	1	1	0	1
1	130851	131050	1	1	1	0
1	130901	131100	1	1	1	1
1	130951	131150	0	1	1	1
1	131001	131200	1	0	1	1
1	131051	131250	1	0	1	1
1	131101	131300	1	0	1	1
1	131151	131350	1	0	1	1
1	131201	131400	1	0	1	1
1	131251	131450	1	1	1	1
1	131301	131500	1	1	1	0
1	131351	131550	0	1	1	0
1	131401	131600	0	1	1	0
1	131451	131650	0	1	0	0
1	131501	131700	0	1	0	1
1	131551	131750	0	1	0	1
1	131601	131800	0	1	0	1
1	131651	131850	1	1	0	1
1	131701	131900	1	0	1	0
1	131751	131950	1	0	1	0
1	131801	132000	1	0	1	0
1	131851	132050	1	1	1	0
1	131901	132100	1	1	0	0
1	131951	132150	1	1	0	0
1	132001	132200	1	1	0	0
1	132051	132250	1	0	0	0
1	132101	132300	1	1	1	1
1	132151	132350	1	1	1	1
1	132201	132400	1	1	1	1
1	132251	132450	0	1	1	1
1	132301	132500	0	1	0	0
1	132351	132550	0	0	1	1
1	132401	132600	0	0	1	1
1	132451	132650	0	1	1	1
1	132501	132700	0	1	1	1
1	132551	132750	0	1	0	1
1	132601	132800	0	1	0	1
1	132651	132850	1	0	0	1
1	132701	132900	1	0	0	1
1	132751	132950	0	0	0	0
1	132801	133000	0	0	0	0
1	132851	133050	0	0	1	0
1	132901	133100	0	0	0	0
1	132951	133150	1	0	0	0
1	133001	133200	1	0	1	0
1	133051	133250	1	0	1	0
1	133101	133300	1	0	1	0
1	133151	133350	1	0	1	0
1	133201	133400	0	0	0	0
1	133251	133450	0	0	0	1
1	133301	133500	0	0	0	1
1	133351	133550	1	0	0	1
1	133401	133600	1	0	1	1
1	133451	133650	1	0	1	0
1	133501	133700	1	0	1	0
1	133551	133750	1	0	1	0
1	133601	133800	1	0	1	0
1	133651	133850	1	1	1	0
1	133701	133900	1	1	0	0
1	133751	133950	0	1	0	0
1	133801	134000	0	1	0	0
1	133851	134050	0	0	0	1
1	133901	134100	1	1	0	1
1	133951	134150	1	1	1	1
1	134001	134200	1	1	1	1
1	134051	134250	1	1	1	0
1	134101	134300	0	1	1	0
1	134151	134350	0	0	1	0
1	134201	134400	0	0	1	0
1	134251	134450	1	0	1	0
1	134301	134500	1	0	1	0
1	134351	134550	1	0	1	0
1	134401	134600	1	0	0	0
1	134451	134650	1	0	0	0
1	134501	134700	0	0	1	1
