seqnames	start	end	methylomeA_rep1	methylomeB_rep1	methylomeC_rep1	methylomeD_rep1
1	112651	112850	0.08051	0.16489	0.49545	0.25039
1	112701	112900	0.08051	0.50308	0.49545	0.25039
1	112751	112950	0.06919	0.50308	0.50414	0.92964
1	112801	113000	0.50532	0.50308	0.75782	0.92964
1	112851	113050	0.50532	0.50308	0.75782	0.92964
1	112901	113100	0.50532	0.50308	0.75782	0.92922
1	112951	113150	0.50532	0.50308	0.84166	0.57751
1	113001	113200	0.50532	0.75625	0.75782	0.51148
1	113051	113250	0.50532	0.75625	0.75782	0.51148
1	113101	113300	0.8409	0.82342	0.84166	0.37483
1	113151	113350	0.94167	0.06601	0.84166	0.50002
1	113201	113400	0.94167	0.06599	0.84166	0.62526
1	113251	113450	0.94167	0.06599	0.46135	0.62526
1	113301	113500	0.94167	0.06599	0.30057	0.76807
1	113351	113550	0.8409	0.46088	0.42643	0.1857
1	113401	113600	0.8409	0.49908	0.42643	0.1857
1	113451	113650	0.8409	0.53331	0.69199	0.32694
1	113501	113700	0.88299	0.55639	0.06635	0.14001
1	113551	113750	0.8409	0.53331	0.06616	0.62526
1	113601	113800	0.91763	0.53331	0.06616	0.62526
1	113651	113850	0.52703	0.93609	0.06615	0.74953
1	113701	113900	0.51725	0.93924	0.50414	0.49993
1	113751	113950	0.5118	0.94006	0.50414	0.49993
1	113801	114000	0.37285	0.93987	0.49795	0.565
1	114051	114250	0.47577	0.22598	0.48181	0.77504
1	114101	114300	0.76131	0.37512	0.49545	0.74953
1	114151	114350	0.52068	0.30071	0.49545	0.87455
1	114201	114400	0.5548	0.06599	0.75782	0.87455
1	114251	114450	0.52703	0.06599	0.61824	0.68758
1	114301	114500	0.50567	0.06599	0.61824	0.49955
1	114351	114550	0.52068	0.06599	0.61824	0.48008
1	114401	114600	0.53746	0.94017	0.61824	0.46432
1	114451	114650	0.50533	0.94016	0.75782	0.07273
1	114501	114700	0.5054	0.94012	0.88369	0.25039
1	114551	114750	0.5054	0.94012	0.88369	0.25039
1	114601	114800	0.5054	0.50308	0.88369	0.49993
1	114651	114850	0.75652	0.83991	0.84166	0.49993
1	114751	114950	0.75652	0.88185	0.50414	0.25039
1	114801	115000	0.75652	0.88185	0.50414	0.25039
1	114851	115050	0.24872	0.49667	0.50414	0.68758
1	114901	115100	0.76131	0.49667	0.50414	0.68758
1	114951	115150	0.76131	0.49667	0.62823	0.93205
1	115001	115200	0.5118	0.49908	0.75814	0.93242
1	115051	115250	0.47393	0.61985	0.93481	0.93257
1	115101	115300	0.08283	0.61985	0.50414	0.93257
1	115151	115350	0.08283	0.49667	0.50414	0.93257
1	115201	115400	0.06921	0.50308	0.50414	0.93257
1	115251	115450	0.75652	0.50308	0.06615	0.16699
1	115301	115500	0.75652	0.49667	0.38876	0.25039
1	115351	115550	0.75652	0.49667	0.13004	0.49993
1	115401	115600	0.75652	0.49667	0.13004	0.49993
1	115451	115650	0.75652	0.49667	0.13004	0.49993
1	115601	115800	0.50532	0.83991	0.24622	0.25039
1	115651	115850	0.24872	0.94017	0.24622	0.62526
1	115701	115900	0.24872	0.94017	0.24622	0.83289
1	115751	115950	0.24872	0.94016	0.61824	0.83289
1	115801	116000	0.1674	0.50425	0.92372	0.06797
1	115851	116050	0.12606	0.50341	0.92372	0.0673
1	115901	116100	0.12606	0.50341	0.92372	0.0673
1	115951	116150	0.50695	0.50457	0.88369	0.49993
1	116001	116200	0.52068	0.94016	0.50414	0.93257
1	116051	116250	0.82209	0.50308	0.24622	0.93257
1	116101	116300	0.82209	0.50308	0.24622	0.93257
1	116151	116350	0.50532	0.50308	0.24622	0.25039
1	116751	116950	0.50874	0.45412	0.36983	0.38452
1	116801	117000	0.50532	0.50308	0.50414	0.49993
1	116851	117050	0.50532	0.50308	0.50414	0.49993
1	116901	117100	0.50532	0.50308	0.50414	0.49993
1	116951	117150	0.50532	0.50308	0.24622	0.49993
1	117001	117200	0.50532	0.50308	0.24622	0.49993
1	117051	117250	0.8409	0.50308	0.0713	0.25039
1	117101	117300	0.8409	0.75625	0.0713	0.25039
1	117151	117350	0.94121	0.75625	0.07575	0.25039
1	117201	117400	0.94167	0.93972	0.31383	0.25039
1	117251	117450	0.94167	0.94004	0.88369	0.50006
1	117301	117500	0.94167	0.9401	0.88369	0.50006
1	117351	117550	0.94167	0.93986	0.69199	0.29977
1	117401	117600	0.92308	0.94017	0.94007	0.29977
1	117451	117650	0.8409	0.94016	0.9383	0.06757
1	117501	117700	0.76131	0.51403	0.92509	0.49986
1	117551	117750	0.61841	0.57997	0.94007	0.49991
1	117601	117800	0.61841	0.503	0.46135	0.49991
1	117651	117850	0.49838	0.50251	0.46135	0.92964
1	117701	117900	0.29845	0.23183	0.37488	0.50031
1	117751	117950	0.50263	0.09842	0.37488	0.48961
1	117801	118000	0.49237	0.49667	0.50414	0.48961
1	117851	118050	0.50263	0.75625	0.50414	0.48961
1	117901	118100	0.61841	0.75625	0.50414	0.06788
1	117951	118150	0.8989	0.75625	0.50414	0.50006
1	118001	118200	0.94167	0.94016	0.24622	0.49995
1	118051	118250	0.94167	0.94016	0.24622	0.49995
1	118101	118300	0.94167	0.94016	0.24622	0.49994
1	118151	118350	0.50532	0.94009	0.24622	0.49995
1	118201	118400	0.06897	0.73724	0.50414	0.08817
1	118251	118450	0.06897	0.55639	0.50414	0.07874
1	118301	118500	0.06897	0.55639	0.50414	0.5344
1	118351	118550	0.61841	0.71093	0.12335	0.49992
1	118401	118600	0.75652	0.55639	0.12335	0.49993
1	118451	118650	0.75652	0.55639	0.12335	0.49993
1	118501	118700	0.49433	0.55639	0.12335	0.06729
1	118551	118750	0.24872	0.16489	0.50414	0.4226
1	118601	118800	0.24872	0.16489	0.24622	0.14001
1	118651	118850	0.49433	0.07568	0.85061	0.1857
1	118701	118900	0.75652	0.07568	0.85061	0.37441
1	118751	118950	0.49433	0.08386	0.85061	0.06753
1	118801	119000	0.37303	0.31451	0.92903	0.08817
1	118851	119050	0.10119	0.61985	0.50414	0.14001
1	118901	119100	0.10119	0.61985	0.50414	0.14001
1	118951	119150	0.12606	0.61985	0.50414	0.50002
1	119001	119200	0.12606	0.50308	0.50414	0.50006
1	119051	119250	0.1674	0.50308	0.49545	0.49993
1	119101	119300	0.1674	0.50308	0.49545	0.25039
1	119151	119350	0.1674	0.50308	0.49545	0.25039
1	119201	119400	0.24872	0.50308	0.49545	0.25039
1	119301	119500	0.50532	0.07867	0.75782	0.25039
1	119351	119550	0.24872	0.14709	0.84166	0.25039
1	119401	119600	0.24872	0.14709	0.94213	0.06774
1	119451	119650	0.24872	0.14709	0.94213	0.06774
1	119501	119700	0.07857	0.83991	0.94213	0.06813
1	119551	119750	0.0867	0.75625	0.94213	0.06813
1	119601	119800	0.0867	0.75625	0.50414	0.49993
1	119651	119850	0.0867	0.75625	0.50414	0.25039
1	119701	119900	0.07412	0.50308	0.50414	0.25039
1	119751	119950	0.07412	0.50308	0.50414	0.25039
1	119801	120000	0.07339	0.51864	0.5482	0.25039
1	120101	120300	0.86942	0.47219	0.60458	0.38452
1	120151	120350	0.75652	0.61985	0.61824	0.06729
1	120201	120400	0.8409	0.49908	0.69199	0.49993
1	120251	120450	0.61841	0.37512	0.69199	0.49993
1	120301	120500	0.49838	0.94017	0.94212	0.49993
1	120351	120550	0.53746	0.94017	0.94212	0.93257
1	120401	120600	0.49838	0.94017	0.94213	0.87455
1	120451	120650	0.08162	0.94017	0.94213	0.92713
1	120501	120700	0.07074	0.49667	0.24622	0.92254
1	120551	120750	0.06921	0.06599	0.49545	0.92254
1	120601	120800	0.06921	0.06599	0.49545	0.92254
1	120651	120850	0.49433	0.06599	0.30057	0.74953
1	120701	120900	0.45955	0.06599	0.37488	0.74953
1	120751	120950	0.45955	0.0663	0.30057	0.83289
1	120801	121000	0.49237	0.18474	0.30057	0.74953
1	120851	121050	0.42292	0.06878	0.49545	0.74953
1	120901	121100	0.37303	0.24677	0.37488	0.74953
1	120951	121150	0.37303	0.50308	0.24622	0.49993
1	121001	121200	0.24872	0.50308	0.24622	0.49993
1	121051	121250	0.24872	0.50308	0.55332	0.49993
1	121101	121300	0.50532	0.50308	0.73196	0.49993
1	121151	121350	0.1674	0.50308	0.50383	0.49993
1	121201	121400	0.1674	0.50308	0.47953	0.25039
1	121251	121450	0.1674	0.4917	0.06617	0.25039
1	121301	121500	0.1674	0.4917	0.06617	0.25039
1	121351	121550	0.50532	0.4917	0.08627	0.25039
1	121401	121600	0.07172	0.48117	0.49545	0.49993
1	121451	121650	0.07172	0.24677	0.13004	0.70032
1	121501	121700	0.1799	0.12338	0.10257	0.57751
1	121551	121750	0.50535	0.23183	0.07575	0.51148
1	121601	121800	0.94165	0.10773	0.13004	0.49698
1	121651	121850	0.94144	0.50278	0.49545	0.23202
1	121701	121900	0.94088	0.50308	0.75782	0.12532
1	121751	121950	0.73237	0.50306	0.37488	0.16699
1	121801	122000	0.61841	0.92	0.09842	0.25039
1	121851	122050	0.88299	0.50316	0.23147	0.25039
1	121901	122100	0.50263	0.50328	0.17275	0.50002
1	121951	122150	0.50695	0.50472	0.07283	0.93198
1	122001	122200	0.49237	0.06599	0.07857	0.93257
1	122051	122250	0.42292	0.06599	0.06782	0.93257
1	122101	122300	0.50539	0.06599	0.08896	0.93256
1	122151	122350	0.50549	0.06599	0.37488	0.88512
1	122201	122400	0.50549	0.06606	0.61824	0.29977
1	122251	122450	0.50591	0.06606	0.93711	0.29977
1	122301	122500	0.88299	0.06599	0.93284	0.49993
1	122351	122550	0.76131	0.76294	0.94103	0.49993
1	122401	122600	0.38879	0.49667	0.93284	0.74953
1	122451	122650	0.0902	0.49667	0.49545	0.74953
1	122501	122700	0.07199	0.75625	0.49545	0.50006
1	122551	122750	0.06904	0.50308	0.49545	0.50002
1	122601	122800	0.50545	0.50308	0.50414	0.37483
1	122651	122850	0.50535	0.50308	0.94181	0.29977
1	122701	122900	0.50535	0.50308	0.94181	0.50002
1	122751	122950	0.93658	0.50313	0.94196	0.19769
1	122801	123000	0.56744	0.50313	0.50698	0.19769
1	122851	123050	0.69247	0.50341	0.13004	0.19769
1	122901	123100	0.69247	0.50315	0.93912	0.19769
1	122951	123150	0.75652	0.82342	0.93653	0.50006
1	123001	123200	0.93869	0.61157	0.94213	0.37483
1	123051	123250	0.91763	0.53331	0.94213	0.70032
1	123101	123300	0.51725	0.91118	0.88369	0.70032
1	123151	123350	0.5118	0.71093	0.88369	0.14857
1	123201	123400	0.10119	0.88894	0.88369	0.19769
1	123251	123450	0.12606	0.73724	0.06615	0.09103
1	123301	123500	0.50532	0.30071	0.06615	0.07064
1	123351	123550	0.50532	0.37512	0.06615	0.74953
1	123401	123600	0.50532	0.30071	0.06615	0.74953
1	123451	123650	0.50532	0.16489	0.24622	0.49993
1	123501	123700	0.06897	0.94017	0.49545	0.23202
1	123551	123750	0.06897	0.94017	0.49545	0.23202
1	123601	123800	0.06897	0.94017	0.49545	0.23202
1	123651	123850	0.06897	0.94017	0.75782	0.1857
1	123701	123900	0.92843	0.89888	0.69199	0.17444
1	123751	123950	0.85014	0.93646	0.69199	0.17444
1	123801	124000	0.93447	0.93646	0.69199	0.17444
1	123851	124050	0.85014	0.40058	0.69199	0.25039
1	123901	124100	0.37303	0.44183	0.24622	0.07732
1	123951	124150	0.29845	0.06678	0.24622	0.07732
1	124001	124200	0.12606	0.06678	0.24622	0.07732
1	124051	124250	0.12606	0.50308	0.24622	0.31272
1	124101	124300	0.12606	0.50308	0.50414	0.83289
1	124151	124350	0.61841	0.50308	0.50414	0.62526
1	124201	124400	0.61841	0.50308	0.90892	0.62526
1	124251	124450	0.61841	0.50308	0.90892	0.25039
1	124301	124500	0.61841	0.50308	0.90892	0.25039
1	124351	124550	0.37303	0.75625	0.60783	0.25039
1	124401	124600	0.94167	0.49667	0.37488	0.25039
1	124451	124650	0.94167	0.61985	0.37488	0.25039
1	124501	124700	0.94167	0.61985	0.37488	0.25039
1	124551	124750	0.94167	0.5683	0.37488	0.83289
1	124601	124800	0.8409	0.76294	0.53643	0.70032
1	124651	124850	0.8409	0.69392	0.53643	0.70032
1	124701	124900	0.88299	0.06599	0.53643	0.70032
1	124751	124950	0.9315	0.06599	0.88369	0.50006
1	124801	125000	0.93778	0.06599	0.75782	0.93257
1	124851	125050	0.93957	0.06599	0.61824	0.93257
1	124901	125100	0.93778	0.69392	0.53643	0.82939
1	124951	125150	0.91763	0.53742	0.4988	0.82939
1	125001	125200	0.51277	0.53742	0.56608	0.46432
1	125051	125250	0.50263	0.24677	0.56608	0.07874
1	125101	125300	0.50263	0.24677	0.69199	0.49993
1	125151	125350	0.50263	0.50308	0.69199	0.49993
1	125201	125400	0.50532	0.50308	0.61824	0.06736
1	125251	125450	0.49433	0.49667	0.49545	0.06732
1	125301	125500	0.37303	0.61985	0.37488	0.06757
1	125351	125550	0.94167	0.76294	0.93002	0.06757
1	125401	125600	0.94167	0.94017	0.94213	0.62581
1	125451	125650	0.94167	0.94017	0.94213	0.82561
1	125501	125700	0.94167	0.94017	0.94213	0.76807
1	125551	125750	0.49838	0.94016	0.94213	0.76807
1	125601	125800	0.45955	0.50308	0.94211	0.92713
1	125651	125850	0.49838	0.75625	0.50414	0.75444
1	125701	125900	0.49838	0.75625	0.50414	0.75444
1	125751	125950	0.49838	0.94017	0.16481	0.81454
1	125801	126000	0.92448	0.94017	0.37488	0.37483
1	125851	126050	0.93778	0.94017	0.37488	0.74953
1	125901	126100	0.93778	0.94017	0.4988	0.74953
1	125951	126150	0.94107	0.16489	0.84166	0.25039
1	126001	126200	0.50695	0.94001	0.49545	0.93246
1	126051	126250	0.50506	0.93944	0.61824	0.93215
1	126101	126300	0.06898	0.50308	0.61824	0.93215
1	126151	126350	0.06897	0.50308	0.61824	0.93251
1	126201	126400	0.06897	0.50308	0.53643	0.50006
1	126251	126450	0.06897	0.50308	0.94201	0.49993
1	126301	126500	0.06897	0.50308	0.94201	0.49993
1	126351	126550	0.06897	0.75625	0.50414	0.25039
1	126401	126600	0.06897	0.75625	0.9421	0.93242
1	126451	126650	0.8409	0.75625	0.9421	0.93147
1	126501	126700	0.8409	0.75625	0.9421	0.93147
1	126551	126750	0.49433	0.07568	0.94213	0.93257
1	126601	126800	0.49433	0.07568	0.94213	0.86781
1	126651	126850	0.49433	0.31451	0.93502	0.92964
1	126701	126900	0.49838	0.31451	0.9383	0.93257
1	126751	126950	0.49838	0.61985	0.88369	0.93257
1	126801	127000	0.37202	0.06599	0.06615	0.91901
1	126851	127050	0.13072	0.06599	0.06615	0.8888
1	126901	127100	0.07857	0.06599	0.06615	0.31272
1	126951	127150	0.0867	0.06599	0.06615	0.31272
1	127001	127200	0.10119	0.91706	0.75782	0.74953
1	127051	127250	0.07044	0.50306	0.92372	0.74953
1	127101	127300	0.07172	0.50243	0.92372	0.74953
1	127151	127350	0.07463	0.49816	0.92372	0.74953
1	127201	127400	0.50449	0.06599	0.94213	0.16699
1	127251	127450	0.53333	0.06599	0.94212	0.16699
1	127301	127500	0.5548	0.06599	0.94212	0.16699
1	127351	127550	0.86818	0.06599	0.94213	0.16699
1	127401	127600	0.49433	0.88185	0.88369	0.37483
1	127451	127650	0.49433	0.69392	0.88369	0.37483
1	127501	127700	0.49433	0.49908	0.88369	0.37483
1	127551	127750	0.45955	0.49908	0.75782	0.37483
1	127601	127800	0.49838	0.16489	0.50414	0.49993
1	127651	127850	0.49838	0.24677	0.50414	0.49993
1	127701	127900	0.37303	0.50308	0.50414	0.49993
1	127751	127950	0.50532	0.50308	0.24622	0.12532
1	127801	128000	0.94167	0.50308	0.12335	0.12532
1	127851	128050	0.94167	0.50308	0.12335	0.12532
1	127901	128100	0.94167	0.50308	0.12335	0.12532
1	127951	128150	0.94167	0.24677	0.16481	0.49993
1	128001	128200	0.49433	0.24677	0.88369	0.74953
1	128051	128250	0.49838	0.24677	0.90892	0.74953
1	128101	128300	0.50263	0.07196	0.94213	0.83289
1	128151	128350	0.50263	0.07708	0.94213	0.83289
1	128201	128400	0.50263	0.07708	0.94213	0.74953
1	128251	128450	0.5893	0.07708	0.94213	0.74953
1	128301	128500	0.73237	0.75625	0.53643	0.49993
1	128351	128550	0.8989	0.49667	0.84166	0.74953
1	128401	128600	0.8989	0.61985	0.84166	0.50006
1	128451	128650	0.49433	0.61985	0.75782	0.50006
1	128501	128700	0.29845	0.93887	0.69199	0.50006
1	128551	128750	0.10119	0.94009	0.69199	0.81454
1	128601	128800	0.10119	0.94001	0.61824	0.91174
1	128651	128850	0.10119	0.94001	0.76123	0.92637
1	128701	128900	0.29845	0.83991	0.84166	0.92637
1	128751	128950	0.37303	0.75625	0.4988	0.87455
1	128801	129000	0.49838	0.75625	0.4988	0.87455
1	128851	129050	0.82209	0.42611	0.08627	0.50006
1	128901	129100	0.90824	0.23183	0.08627	0.62526
1	128951	129150	0.90824	0.23183	0.13004	0.50006
1	129001	129200	0.88299	0.23183	0.13004	0.50006
1	129051	129250	0.50532	0.50308	0.75782	0.07874
1	129101	129300	0.50532	0.50308	0.75782	0.0735
1	129151	129350	0.50532	0.50308	0.75782	0.0735
1	129201	129400	0.61841	0.50308	0.75782	0.0735
1	129251	129450	0.61841	0.50308	0.50414	0.50006
1	129301	129500	0.61841	0.50308	0.50414	0.49993
1	129351	129550	0.61841	0.0669	0.50414	0.25039
1	129401	129600	0.50532	0.0669	0.50414	0.25039
1	129451	129650	0.50532	0.0669	0.75782	0.25039
1	129501	129700	0.8409	0.0669	0.49545	0.25039
1	129551	129750	0.8409	0.50308	0.49545	0.49993
1	129601	129800	0.8409	0.06919	0.49545	0.16699
1	129651	129850	0.61841	0.06625	0.94196	0.16699
1	129701	129900	0.69247	0.06795	0.94196	0.16699
1	129751	129950	0.53746	0.11938	0.93859	0.06729
1	129801	130000	0.53746	0.48117	0.93859	0.06729
1	129851	130050	0.69247	0.69392	0.46135	0.06729
1	129901	130100	0.24872	0.61985	0.4988	0.06729
1	129951	130150	0.50532	0.50308	0.50414	0.44838
1	130151	130350	0.50874	0.45412	0.47456	0.17822
1	130201	130400	0.50532	0.75625	0.06615	0.16699
1	130251	130450	0.50532	0.75625	0.06615	0.16699
1	130301	130500	0.50532	0.75625	0.06615	0.12532
1	130351	130550	0.24872	0.75625	0.06615	0.10033
1	130401	130600	0.49433	0.50308	0.50414	0.12532
1	130451	130650	0.49433	0.24677	0.75782	0.10033
1	130501	130700	0.49433	0.24677	0.75782	0.12532
1	130551	130750	0.75652	0.24677	0.75782	0.25039
1	130601	130800	0.50532	0.24677	0.75782	0.25039
1	130651	130850	0.75652	0.50308	0.24622	0.50006
1	130701	130900	0.08162	0.49667	0.30057	0.92115
1	130751	130950	0.08162	0.49667	0.30057	0.92115
1	130801	131000	0.08162	0.49908	0.30057	0.92115
1	130851	131050	0.07074	0.49908	0.37488	0.92964
1	131001	131200	0.49433	0.50308	0.50414	0.49993
1	131051	131250	0.49433	0.24677	0.06657	0.49993
1	131101	131300	0.49433	0.16489	0.06657	0.49993
1	131151	131350	0.49433	0.06647	0.06627	0.50006
1	131201	131400	0.50532	0.06647	0.06627	0.37483
1	131251	131450	0.50532	0.0669	0.37488	0.37483
1	131301	131500	0.50532	0.0677	0.37488	0.37483
1	131351	131550	0.50532	0.50308	0.75782	0.25039
1	131501	131700	0.06939	0.24677	0.37488	0.49993
1	131551	131750	0.06939	0.24677	0.30057	0.49993
1	131601	131800	0.06939	0.24677	0.30057	0.49993
1	131651	131850	0.06919	0.24677	0.94212	0.49993
1	131701	131900	0.94107	0.50308	0.94212	0.49993
1	131751	131950	0.94107	0.50308	0.94213	0.49993
1	131801	132000	0.94107	0.50308	0.94212	0.49993
1	131851	132050	0.9416	0.50308	0.49545	0.49993
1	131951	132150	0.24872	0.50308	0.49545	0.49993
1	132001	132200	0.24872	0.50308	0.53643	0.62526
1	132051	132250	0.24872	0.50308	0.53643	0.62526
1	132101	132300	0.06897	0.49667	0.4988	0.70032
1	132151	132350	0.06898	0.49667	0.4988	0.54199
1	132201	132400	0.06898	0.49667	0.50414	0.50006
1	132251	132450	0.06898	0.49667	0.50414	0.50006
1	132301	132500	0.50532	0.50308	0.50414	0.25039
1	132351	132550	0.50532	0.50308	0.24622	0.49993
1	132401	132600	0.50532	0.50308	0.94135	0.49993
1	132451	132650	0.24872	0.50308	0.94135	0.74953
1	132501	132700	0.12606	0.50308	0.93556	0.50006
1	132551	132750	0.17229	0.50308	0.93859	0.50006
1	132601	132800	0.17229	0.50308	0.53643	0.70032
1	132651	132850	0.17229	0.50308	0.50212	0.50002
1	132701	132900	0.77004	0.46088	0.53643	0.45804
1	132751	132950	0.94167	0.06647	0.4988	0.45804
1	132801	133000	0.94167	0.06605	0.16481	0.12532
1	132851	133050	0.94167	0.06611	0.49545	0.29977
1	132901	133100	0.94167	0.06919	0.49545	0.29977
1	132951	133150	0.1674	0.75625	0.75782	0.4226
1	133001	133200	0.37303	0.06609	0.75782	0.31272
1	133051	133250	0.29845	0.06609	0.50414	0.37441
1	133101	133300	0.29845	0.066	0.84166	0.51148
1	133151	133350	0.37303	0.066	0.84166	0.54199
1	133201	133400	0.1674	0.50308	0.84166	0.87455
1	133251	133450	0.1674	0.50308	0.61824	0.87455
1	133301	133500	0.12606	0.75625	0.49545	0.87455
1	133351	133550	0.1674	0.75625	0.06615	0.87455
1	133401	133600	0.37303	0.75625	0.06615	0.87455
1	133451	133650	0.45955	0.93933	0.06615	0.62526
1	133501	133700	0.50532	0.93329	0.06615	0.25039
1	133551	133750	0.50532	0.88894	0.50414	0.25039
1	133601	133800	0.50532	0.88894	0.24622	0.25039
1	133651	133850	0.50532	0.06599	0.09842	0.25039
1	133701	133900	0.50532	0.06599	0.09842	0.25039
1	133751	133950	0.50532	0.50308	0.37725	0.25039
1	133801	134000	0.75652	0.50308	0.42643	0.06729
1	133851	134050	0.75652	0.94017	0.9383	0.06729
1	133901	134100	0.75652	0.94017	0.9383	0.06729
1	133951	134150	0.75652	0.08638	0.94056	0.06729
1	134001	134200	0.75652	0.08638	0.94129	0.93256
1	134051	134250	0.88299	0.08638	0.84166	0.93256
1	134101	134300	0.93869	0.06601	0.94213	0.93257
1	134151	134350	0.94007	0.06919	0.94213	0.93257
1	134201	134400	0.93869	0.0677	0.94213	0.91174
1	134251	134450	0.50525	0.0677	0.94213	0.91174
1	134301	134500	0.13072	0.61985	0.94213	0.25039
1	134351	134550	0.13072	0.61985	0.94213	0.49993
1	134401	134600	0.13072	0.75625	0.49545	0.49993
1	134451	134650	0.75652	0.75625	0.49545	0.49993
1	134501	134700	0.75652	0.83991	0.84166	0.06729
1	134551	134750	0.1674	0.83991	0.61824	0.06729
1	134601	134800	0.1674	0.61985	0.61824	0.06729
1	134651	134850	0.12606	0.94008	0.82244	0.06729
1	134701	134900	0.12606	0.93764	0.69199	0.06753
1	134751	134950	0.24872	0.93764	0.06616	0.07113
1	134801	135000	0.24872	0.93986	0.06616	0.21035
1	134851	135050	0.50532	0.24677	0.06615	0.21035
1	134901	135100	0.50532	0.16489	0.06615	0.57751
1	134951	135150	0.50532	0.16489	0.75782	0.83289
1	135001	135200	0.50532	0.30071	0.75782	0.49993
1	135051	135250	0.50532	0.30071	0.84166	0.25039
1	135101	135300	0.75652	0.49667	0.84166	0.93257
1	135151	135350	0.75652	0.49667	0.84166	0.93257
1	135201	135400	0.75652	0.50308	0.84166	0.93257
1	135301	135500	0.50532	0.24677	0.50414	0.93257
1	135351	135550	0.93615	0.49667	0.84166	0.93257
1	135401	135600	0.93615	0.49667	0.84166	0.93257
1	135451	135650	0.93615	0.49908	0.61824	0.93257
1	135501	135700	0.93615	0.07382	0.61824	0.50002
1	135551	135750	0.50532	0.06703	0.49545	0.50006
1	135601	135800	0.24872	0.06703	0.4988	0.08817
1	135651	135850	0.24872	0.06703	0.69199	0.07022
1	135701	135900	0.24872	0.49667	0.69199	0.06887
1	135751	135950	0.24872	0.37512	0.61824	0.06887
1	135801	136000	0.50532	0.37512	0.75782	0.16699
1	135851	136050	0.49433	0.69392	0.49545	0.10033
1	135901	136100	0.49433	0.69392	0.49545	0.16699
1	135951	136150	0.49433	0.88185	0.49545	0.16699
1	136001	136200	0.49433	0.88185	0.69199	0.37483
1	136051	136250	0.50532	0.50308	0.90892	0.83289
1	136101	136300	0.50532	0.50308	0.90892	0.83289
1	136151	136350	0.50532	0.50308	0.90892	0.83289
1	136201	136400	0.10119	0.93993	0.84166	0.83289
1	136251	136450	0.17229	0.50308	0.50414	0.50006
1	136301	136500	0.17229	0.50308	0.50414	0.50006
1	136351	136550	0.17229	0.50308	0.50414	0.50006
1	136401	136600	0.37303	0.07019	0.49545	0.25039
1	136451	136650	0.0867	0.93738	0.46135	0.49993
1	136501	136700	0.0867	0.93738	0.50577	0.93253
1	136551	136750	0.07857	0.51692	0.50577	0.93257
1	136601	136800	0.17229	0.65025	0.5116	0.50562
1	136651	136850	0.49433	0.94017	0.69199	0.50071
1	136701	136900	0.49433	0.94017	0.50414	0.49975
1	136751	136950	0.94164	0.94017	0.94056	0.0673
1	136801	137000	0.94164	0.94017	0.94056	0.06813
1	136851	137050	0.94164	0.30071	0.94056	0.06887
1	136901	137100	0.94167	0.30071	0.85061	0.32694
1	136951	137150	0.94167	0.08386	0.16481	0.70032
1	137001	137200	0.94166	0.5683	0.19774	0.93257
1	137051	137250	0.94166	0.2759	0.19774	0.93257
1	137101	137300	0.24872	0.2759	0.262	0.93257
1	137151	137350	0.37303	0.40058	0.50414	0.49993
1	137201	137400	0.93447	0.08924	0.94213	0.06729
1	137251	137450	0.93447	0.61985	0.94213	0.06729
1	137301	137500	0.57246	0.94017	0.58584	0.06729
1	137351	137550	0.50534	0.94017	0.50414	0.06729
1	137401	137600	0.13588	0.94017	0.50414	0.06729
1	137451	137650	0.13588	0.94017	0.06617	0.06761
1	137501	137700	0.13072	0.75625	0.16481	0.50002
1	137551	137750	0.61841	0.49667	0.50414	0.29977
1	137601	137800	0.61841	0.37512	0.50414	0.12532
1	137651	137850	0.49838	0.37512	0.50414	0.12532
1	137701	137900	0.49838	0.37512	0.50414	0.16699
1	137751	137950	0.12606	0.16489	0.92372	0.38606
1	137801	138000	0.29845	0.24677	0.92372	0.08218
1	137851	138050	0.37303	0.24677	0.92372	0.08218
1	137901	138100	0.06897	0.24677	0.92372	0.2894
1	137951	138150	0.06897	0.50308	0.06616	0.38606
1	138001	138200	0.06897	0.50308	0.06616	0.54199
1	138051	138250	0.06897	0.49667	0.06616	0.54199
1	138101	138300	0.06897	0.49908	0.06619	0.29977
1	138151	138350	0.06897	0.42611	0.84166	0.29977
1	138201	138400	0.06897	0.42611	0.84166	0.37483
1	138251	138450	0.06897	0.23183	0.84166	0.37483
1	138301	138500	0.06897	0.12338	0.75782	0.50006
1	138351	138550	0.50532	0.16489	0.50414	0.50006
1	138401	138600	0.88299	0.23183	0.75782	0.93237
1	138451	138650	0.69247	0.94017	0.82244	0.9269
1	138501	138700	0.56744	0.94017	0.60783	0.9318
1	138551	138750	0.51277	0.94017	0.53189	0.49992
1	138601	138800	0.29845	0.94017	0.50577	0.06729
1	138651	138850	0.37303	0.50362	0.30057	0.06729
1	138701	138900	0.24872	0.50304	0.4988	0.06729
1	138751	138950	0.50532	0.06599	0.49545	0.23202
1	138801	139000	0.61841	0.06599	0.75782	0.23202
1	138851	139050	0.49838	0.06599	0.84166	0.17444
1	138901	139100	0.49838	0.50875	0.84166	0.49996
1	138951	139150	0.45955	0.52226	0.69199	0.50584
1	139001	139200	0.56744	0.93359	0.56608	0.50584
1	139051	139250	0.76131	0.93974	0.94213	0.49598
1	139101	139300	0.51277	0.50308	0.94213	0.40729
1	139151	139350	0.56744	0.50318	0.94213	0.06826
